index,coordenadas_X,coordenadas_Y,demandas,maxDemand,minTW,maxTW
0,0.5507979025745755,0.20137871104307314,70,150,0,100000
1,0.7081478226181048,0.5140350598174419,65,150,0,100000
2,0.2909047389129443,0.08722936878080467,40,150,0,100000
3,0.510827605197663,0.4835855323515865,145,150,0,100000
4,0.8929469543476547,0.3621762123878334,25,150,0,100000
5,0.8962930889334381,0.7076866218156711,55,150,0,100000
6,0.12558531046383625,0.7467462231020046,45,150,0,100000
7,0.20724287813818676,0.6910929218557643,145,150,0,100000
8,0.05146720330082988,0.6891804137549141,135,150,0,100000
9,0.44080984365063647,0.3736001241489283,125,150,0,100000
10,0.029876210878566956,0.6681348047352675,105,150,0,100000
11,0.4568332243947111,0.3398486639568179,65,150,0,100000
12,0.6491440476147607,0.572793869868875,90,150,0,100000
13,0.2784872826479753,0.3258071580648745,105,150,0,100000
14,0.6762549019801313,0.44514504926353204,5,150,0,100000
15,0.5908628174163508,0.061528930829939266,110,150,0,100000
16,0.023981882377165364,0.24267542218433813,115,150,0,100000
17,0.558854087990882,0.9716026061735676,40,150,0,100000
18,0.2592524469074654,0.23058420435507399,145,150,0,100000
19,0.41510119701006964,0.6914775109473302,5,150,0,100000
20,0.28352508177131874,0.6504768582137396,120,150,0,100000
21,0.6931379183129963,0.7239391394374821,125,150,0,100000
22,0.4404537176707395,0.4750886106344313,10,150,0,100000
23,0.15686773847496327,0.5966637746018628,145,150,0,100000
24,0.5446490180318447,0.06696942393282634,110,150,0,100000
25,0.780314764511367,0.07256213782223342,100,150,0,100000
26,0.30636353237617975,0.19897602629707833,135,150,0,100000
27,0.2219578839321814,0.15186099700854105,80,150,0,100000
28,0.38797125755564876,0.10010434458144468,145,150,0,100000
29,0.9363836498604304,0.12929386460885417,60,150,0,100000
30,0.9759954224729338,0.5532777318076535,115,150,0,100000
31,0.6723836759128137,0.18781482492387824,50,150,0,100000
32,0.9028341085383981,0.9521012430312082,145,150,0,100000
33,0.8457508712931793,0.6816117788074266,90,150,0,100000
34,0.37799404132888914,0.5410196733597712,100,150,0,100000
35,0.09221700887172424,0.7071806008078977,40,150,0,100000
36,0.6534109025235362,0.2638866709525134,70,150,0,100000
37,0.5578407623884509,0.9267256842537278,25,150,0,100000
38,0.3615647630625781,0.8391930577999707,50,150,0,100000
39,0.22505450483983191,0.7263194984280372,70,150,0,100000
40,0.4065199163762486,0.48023995608541004,70,150,0,100000
41,0.46894024869916906,0.8421031858766468,5,150,0,100000
42,0.26923557825106126,0.7447523234243593,125,150,0,100000
43,0.2917927742254326,0.6603259063996125,145,150,0,100000
44,0.45768639932297794,0.9139752670059378,80,150,0,100000
45,0.8605339129469265,0.6336655637875748,25,150,0,100000
46,0.5862529044678214,0.3659405848526094,120,150,0,100000
47,0.2834878624322098,0.5528445731504456,55,150,0,100000
48,0.2779775066236013,0.19638057670013687,125,150,0,100000
49,0.4546220755219468,0.19207229639360313,110,150,0,100000
50,0.20541034460498753,0.7256696239328209,35,150,0,100000
