index,coordenadas_X,coordenadas_Y,demandas,maxDemand,minTW,maxTW
0,0.22199317108973948,0.484931074988458,30,150,0,100000
1,0.8707323061773764,0.029111563672717722,20,150,0,100000
2,0.20671915533942642,0.08652568840220509,60,150,0,100000
3,0.9186109079379216,0.11145381237802332,60,150,0,100000
4,0.48841118879482914,0.25124511169054764,25,150,0,100000
5,0.6117438629026457,0.964915292526365,5,150,0,100000
6,0.7659078564803156,0.6317660527377454,15,150,0,100000
7,0.5184179878729432,0.8166602026153619,15,150,0,100000
8,0.29680050157622195,0.5660819960927563,90,150,0,100000
9,0.18772122866125163,0.6353562055818931,140,150,0,100000
10,0.08074126876487486,0.8119023911804106,10,150,0,100000
11,0.73844029619897,0.9266826152438743,70,150,0,100000
12,0.4413092228959531,0.9126267637037832,120,150,0,100000
13,0.1583098677126512,0.8248107204385254,10,150,0,100000
14,0.8799370312012789,0.09420273217732267,120,150,0,100000
15,0.27408646199222464,0.3610484184638091,95,150,0,100000
16,0.4142350190810513,0.03550903176033027,115,150,0,100000
17,0.29607993273364797,0.5463583485408069,100,150,0,100000
18,0.6287879088794833,0.7961427208560042,115,150,0,100000
19,0.579837810189545,0.05114280310134711,125,150,0,100000
20,0.5999291966249876,0.18866773579310792,5,150,0,100000
21,0.26581911753550724,0.3654777679121648,70,150,0,100000
22,0.2846858806413638,0.24429086695790836,50,150,0,100000
23,0.2535882057737875,0.795087472921032,10,150,0,100000
24,0.3275639476887341,0.3520949357663685,50,150,0,100000
25,0.14416430065342045,0.6388776820603653,5,150,0,100000
26,0.1656128612012676,0.4934150518967597,45,150,0,100000
27,0.9639305290679419,0.5834997437200565,120,150,0,100000
28,0.9602267152856938,0.9392993519648516,40,150,0,100000
29,0.18841465559593518,0.9435400820158796,130,150,0,100000
30,0.024306561629486967,0.11169242718357142,25,150,0,100000
31,0.20455554637995066,0.8435549661102237,80,150,0,100000
32,0.6998436141265575,0.34602815175595236,90,150,0,100000
33,0.7795145855555298,0.10082727286264515,140,150,0,100000
34,0.02293309243908148,0.3834090660671152,25,150,0,100000
35,0.577662858129756,0.5103547973392479,95,150,0,100000
36,0.001642172716045276,0.9611030819651298,10,150,0,100000
37,0.5154726119053935,0.3715126153280073,120,150,0,100000
38,0.6397951761308571,0.01236941160035765,30,150,0,100000
39,0.9856244028041888,0.8597068869881915,145,150,0,100000
40,0.25909759641110575,0.11111074954036526,25,150,0,100000
41,0.8024968852628702,0.47833904398678495,95,150,0,100000
42,0.8704830870014831,0.8499800323861936,15,150,0,100000
43,0.9227496139456699,0.5147379670006791,70,150,0,100000
44,0.0022142125324435824,0.44660782792231324,10,150,0,100000
45,0.4694883717575773,0.8004764207505697,95,150,0,100000
46,0.9814687376060105,0.020391378448150643,20,150,0,100000
47,0.3989448039028505,0.5726186488077992,10,150,0,100000
48,0.8137324775869181,0.41138361577937654,95,150,0,100000
49,0.5464564979724778,0.9851367976958045,105,150,0,100000
50,0.7708540871402245,0.8014015304110701,50,150,0,100000
